Experiment ID,participant,word,Response,list,Reaction Time,Trial Number,catch_trial,UTC Date and Time,dates
139467.0,9443739.0,groom (bride),6,16.0,3136.4669998569443,15.0,False,29/09/2023 00:48:04,2023-09-29 00:48:04
139467.0,9443739.0,fast (quick),6,16.0,2066.6970000000147,16.0,False,29/09/2023 00:48:06,2023-09-29 00:48:06
139467.0,9443739.0,right (correct),7,16.0,1988.6609998092608,17.0,False,29/09/2023 00:48:08,2023-09-29 00:48:08
139467.0,9443739.0,present (show),3,16.0,6513.198000000004,18.0,False,29/09/2023 00:48:14,2023-09-29 00:48:14
139467.0,9443739.0,patient (tolerant),7,16.0,3383.511999952316,19.0,False,29/09/2023 00:48:18,2023-09-29 00:48:18
139467.0,9443739.0,hooker (prostitute),7,16.0,7595.724999809259,20.0,False,29/09/2023 00:48:25,2023-09-29 00:48:25
139467.0,9443739.0,fork (road),4,16.0,3563.700000000012,21.0,False,29/09/2023 00:48:29,2023-09-29 00:48:29
139467.0,9443739.0,rocket (go quickly),5,16.0,5379.634999999995,22.0,False,29/09/2023 00:48:34,2023-09-29 00:48:34
139467.0,9443739.0,tweet (Twitter),7,16.0,5557.671000000002,23.0,False,29/09/2023 00:48:40,2023-09-29 00:48:40
139467.0,9443739.0,party (celebration),4,16.0,3938.2559999046352,24.0,False,29/09/2023 00:48:44,2023-09-29 00:48:44
139467.0,9443739.0,stir (cook),5,16.0,1888.863999904628,25.0,False,29/09/2023 00:48:46,2023-09-29 00:48:46
139467.0,9443739.0,litter (animal babies),7,16.0,2154.373999999996,26.0,False,29/09/2023 00:48:48,2023-09-29 00:48:48
139467.0,9443739.0,sick (ill),7,16.0,7227.294999999998,27.0,False,29/09/2023 00:48:55,2023-09-29 00:48:55
139467.0,9443739.0,star (celebrity),2,16.0,3552.9530000000086,28.0,False,29/09/2023 00:48:59,2023-09-29 00:48:59
139467.0,9443739.0,sole (only),4,16.0,3743.409000000014,29.0,False,29/09/2023 00:49:02,2023-09-29 00:49:02
139467.0,9443739.0,plant (flower),5,16.0,6089.03599990462,30.0,False,29/09/2023 00:49:08,2023-09-29 00:49:08
139467.0,9443739.0,mad (crazy),6,16.0,3036.808999952307,31.0,False,29/09/2023 00:49:11,2023-09-29 00:49:11
139467.0,9443739.0,bank (rely),4,16.0,5090.260999904625,32.0,False,29/09/2023 00:49:17,2023-09-29 00:49:17
139467.0,9443739.0,watch (wrist),6,16.0,3424.3280000000086,33.0,False,29/09/2023 00:49:20,2023-09-29 00:49:20
139467.0,9443739.0,select (choose),7,16.0,3906.1169999999984,34.0,False,29/09/2023 00:49:24,2023-09-29 00:49:24
139467.0,9443739.0,live (not recorded),5,16.0,4064.386999952316,35.0,False,29/09/2023 00:49:28,2023-09-29 00:49:28
139467.0,9443739.0,nail (finger),4,16.0,3172.203999999998,36.0,False,29/09/2023 00:49:31,2023-09-29 00:49:31
139467.0,9443739.0,text (written work),7,16.0,2240.600000000006,37.0,False,29/09/2023 00:49:33,2023-09-29 00:49:33
139467.0,9443739.0,cast (plaster bandage),7,16.0,3416.592999809276,38.0,False,29/09/2023 00:49:37,2023-09-29 00:49:37
139467.0,9443739.0,pride (lions),2,16.0,4981.900999999984,39.0,False,29/09/2023 00:49:42,2023-09-29 00:49:42
139467.0,9443739.0,head (body),4,16.0,4164.260999952327,40.0,False,29/09/2023 00:49:46,2023-09-29 00:49:46
139467.0,9443739.0,speaker (orator),3,16.0,5175.853999999992,41.0,False,29/09/2023 00:49:51,2023-09-29 00:49:51
139467.0,9443739.0,range (outdoors),5,16.0,2794.0560000000114,42.0,False,29/09/2023 00:49:54,2023-09-29 00:49:54
139467.0,9443739.0,poach (cook),2,16.0,3430.3059999999823,43.0,False,29/09/2023 00:49:57,2023-09-29 00:49:57
139467.0,9443739.0,tense (verb),4,16.0,3000.369999809278,44.0,False,29/09/2023 00:50:00,2023-09-29 00:50:00
139467.0,9443739.0,deal (with),2,16.0,3592.920999809256,45.0,False,29/09/2023 00:50:04,2023-09-29 00:50:04
139467.0,9443739.0,club (tool),6,16.0,3530.271999952325,46.0,False,29/09/2023 00:50:07,2023-09-29 00:50:07
139467.0,9443739.0,logs (wood),7,16.0,2884.14899985696,47.0,False,29/09/2023 00:50:10,2023-09-29 00:50:10
139467.0,9443739.0,contract (agreement),7,16.0,7401.219999952329,48.0,False,29/09/2023 00:50:17,2023-09-29 00:50:17
139467.0,9443739.0,live (to exist),4,16.0,2012.177999999985,49.0,False,29/09/2023 00:50:19,2023-09-29 00:50:19
139467.0,9443739.0,coast (glide),7,16.0,9106.140999856958,50.0,False,29/09/2023 00:50:29,2023-09-29 00:50:29
139467.0,9443739.0,process (understand),7,16.0,2276.1919999046368,51.0,False,29/09/2023 00:50:31,2023-09-29 00:50:31
139467.0,9443739.0,hold (store),3,16.0,5303.0929999999935,52.0,False,29/09/2023 00:50:36,2023-09-29 00:50:36
139467.0,9443719.0,book (read),5,16.0,25033.586,1.0,False,29/09/2023 00:47:37,2023-09-29 00:47:37
139467.0,9443719.0,patient (tolerant),1,16.0,5464.5790000476845,2.0,False,29/09/2023 00:47:42,2023-09-29 00:47:42
139467.0,9443719.0,stall (kiosk),7,16.0,5382.8140000953645,3.0,False,29/09/2023 00:47:47,2023-09-29 00:47:47
139467.0,9443719.0,range (outdoors),6,16.0,13481.950999952314,4.0,False,29/09/2023 00:48:01,2023-09-29 00:48:01
139467.0,9443719.0,prick (stab),6,16.0,5279.913999999997,5.0,False,29/09/2023 00:48:06,2023-09-29 00:48:06
139467.0,9443719.0,right (correct),1,16.0,3497.219000047684,6.0,False,29/09/2023 00:48:10,2023-09-29 00:48:10
139467.0,9443719.0,watch (wrist),7,16.0,6143.3059999523175,7.0,False,29/09/2023 00:48:16,2023-09-29 00:48:16
139467.0,9443719.0,This is a test; click 1.,1,16.0,2712.559000095367,8.0,True,29/09/2023 00:48:19,2023-09-29 00:48:19
139467.0,9443719.0,text (written work),3,16.0,5204.606,9.0,False,29/09/2023 00:48:24,2023-09-29 00:48:24
139467.0,9443719.0,fork (road),6,16.0,13713.421000047689,10.0,False,29/09/2023 00:48:37,2023-09-29 00:48:37
139467.0,9443719.0,cock (bird),7,16.0,3923.9429999523127,11.0,False,29/09/2023 00:48:41,2023-09-29 00:48:41
139467.0,9443719.0,present (show),1,16.0,3795.9600000000064,12.0,False,29/09/2023 00:48:45,2023-09-29 00:48:45
139467.0,9443719.0,boxer (dog),6,16.0,3232.9979999999923,13.0,False,29/09/2023 00:48:48,2023-09-29 00:48:48
139467.0,9443719.0,sick (ill),5,16.0,5967.053999999989,14.0,False,29/09/2023 00:48:54,2023-09-29 00:48:54
139467.0,9443719.0,stick (thin piece of wood),7,16.0,3446.315000047689,15.0,False,29/09/2023 00:48:58,2023-09-29 00:48:58
139467.0,9443719.0,fast (quick),3,16.0,4848.609999952314,16.0,False,29/09/2023 00:49:03,2023-09-29 00:49:03
139467.0,9443719.0,logs (wood),7,16.0,3111.578999904639,17.0,False,29/09/2023 00:49:06,2023-09-29 00:49:06
139467.0,9443719.0,litter (animal babies),6,16.0,3065.604999904637,18.0,False,29/09/2023 00:49:09,2023-09-29 00:49:09
139467.0,9443719.0,groom (bride),5,16.0,5240.373000000007,19.0,False,29/09/2023 00:49:14,2023-09-29 00:49:14
139467.0,9443719.0,speaker (orator),5,16.0,3289.2810000476893,20.0,False,29/09/2023 00:49:17,2023-09-29 00:49:17
139467.0,9443719.0,pride (lions),3,16.0,3617.2849999999744,21.0,False,29/09/2023 00:49:21,2023-09-29 00:49:21
139467.0,9443719.0,coast (glide),2,16.0,4159.600999952323,22.0,False,29/09/2023 00:49:25,2023-09-29 00:49:25
139467.0,9443719.0,couch (express),1,16.0,4310.288000095374,23.0,False,29/09/2023 00:49:29,2023-09-29 00:49:29
139467.0,9443719.0,kiwi (fruit),7,16.0,4277.781000095361,24.0,False,29/09/2023 00:49:34,2023-09-29 00:49:34
139467.0,9443719.0,plant (flower),7,16.0,1809.859000047698,25.0,False,29/09/2023 00:49:35,2023-09-29 00:49:35
139467.0,9443719.0,bat (club),7,16.0,3092.753999904642,26.0,False,29/09/2023 00:49:38,2023-09-29 00:49:38
139467.0,9443719.0,tweet (Twitter),3,16.0,4695.5169999523205,27.0,False,29/09/2023 00:49:43,2023-09-29 00:49:43
139467.0,9443719.0,process (understand),1,16.0,3083.6479999999865,28.0,False,29/09/2023 00:49:46,2023-09-29 00:49:46
139467.0,9443719.0,contract (agreement),3,16.0,4386.008000095375,29.0,False,29/09/2023 00:49:51,2023-09-29 00:49:51
139467.0,9443719.0,bass (guitar),7,16.0,5015.303999952303,30.0,False,29/09/2023 00:49:56,2023-09-29 00:49:56
139467.0,9443719.0,peer (look),1,16.0,2325.377999904624,31.0,False,29/09/2023 00:49:58,2023-09-29 00:49:58
139467.0,9443719.0,bank (rely),1,16.0,7337.482999952306,32.0,False,29/09/2023 00:50:05,2023-09-29 00:50:05
139467.0,9443719.0,live (not recorded),2,16.0,4583.617999999988,33.0,False,29/09/2023 00:50:10,2023-09-29 00:50:10
139467.0,9443719.0,poach (cook),7,16.0,2607.49699990463,34.0,False,29/09/2023 00:50:12,2023-09-29 00:50:12
139467.0,9443719.0,nail (finger),7,16.0,2053.430999904638,35.0,False,29/09/2023 00:50:14,2023-09-29 00:50:14
139467.0,9443719.0,star (celebrity),5,16.0,5202.757000047684,36.0,False,29/09/2023 00:50:20,2023-09-29 00:50:20
139467.0,9443719.0,rocket (go quickly),2,16.0,3564.85399995232,37.0,False,29/09/2023 00:50:23,2023-09-29 00:50:23
139467.0,9443719.0,mad (crazy),1,16.0,2138.502999904624,38.0,False,29/09/2023 00:50:25,2023-09-29 00:50:25
139467.0,9443719.0,stir (cook),5,16.0,4439.452000095364,39.0,False,29/09/2023 00:50:30,2023-09-29 00:50:30
139467.0,9443719.0,select (choose),2,16.0,5070.894000047672,40.0,False,29/09/2023 00:50:35,2023-09-29 00:50:35
139467.0,9443719.0,live (to exist),1,16.0,2906.867999952316,41.0,False,29/09/2023 00:50:38,2023-09-29 00:50:38
139467.0,9443719.0,club (tool),7,16.0,1874.338999904634,42.0,False,29/09/2023 00:50:40,2023-09-29 00:50:40
139467.0,9443719.0,hold (store),2,16.0,3132.0959999999905,43.0,False,29/09/2023 00:50:43,2023-09-29 00:50:43
139467.0,9443719.0,drop (fall),2,16.0,3076.990999904636,44.0,False,29/09/2023 00:50:46,2023-09-29 00:50:46
139467.0,9443719.0,mass (religious),1,16.0,3816.764999999985,45.0,False,29/09/2023 00:50:50,2023-09-29 00:50:50
139467.0,9443719.0,sole (only),1,16.0,3363.2119999999995,46.0,False,29/09/2023 00:50:53,2023-09-29 00:50:53
139467.0,9443719.0,hooker (prostitute),6,16.0,4016.568000000029,47.0,False,29/09/2023 00:50:57,2023-09-29 00:50:57
139467.0,9443719.0,tense (verb),3,16.0,9538.221000095364,48.0,False,29/09/2023 00:51:06,2023-09-29 00:51:06
139467.0,9443719.0,cast (plaster bandage),7,16.0,4530.82699999999,49.0,False,29/09/2023 00:51:11,2023-09-29 00:51:11
139467.0,9443719.0,deal (with),1,16.0,6009.939000000013,50.0,False,29/09/2023 00:51:17,2023-09-29 00:51:17
139467.0,9443719.0,party (celebration),5,16.0,2700.176000000036,51.0,False,29/09/2023 00:51:20,2023-09-29 00:51:20
139467.0,9443719.0,head (body),6,16.0,2583.113000000012,52.0,False,29/09/2023 00:51:22,2023-09-29 00:51:22
139467.0,9443806.0,right (correct),6,16.0,6267.127,1.0,False,29/09/2023 00:51:51,2023-09-29 00:51:51
139467.0,9443806.0,speaker (orator),7,16.0,2515.581999928474,2.0,False,29/09/2023 00:51:53,2023-09-29 00:51:53
139467.0,9443806.0,book (read),7,16.0,2073.966000023842,3.0,False,29/09/2023 00:51:55,2023-09-29 00:51:55
139467.0,9443806.0,patient (tolerant),2,16.0,6088.248000023841,4.0,False,29/09/2023 00:52:01,2023-09-29 00:52:01
139467.0,9443806.0,watch (wrist),7,16.0,526151.627,5.0,False,29/09/2023 01:00:47,2023-09-29 01:00:47
139467.0,9443806.0,mad (crazy),6,16.0,3075.810999928508,6.0,False,29/09/2023 01:00:51,2023-09-29 01:00:51
139467.0,9443806.0,litter (animal babies),1,16.0,3114.7850000000326,7.0,False,29/09/2023 01:00:54,2023-09-29 01:00:54
139467.0,9443806.0,bat (club),7,16.0,3195.543999952264,8.0,False,29/09/2023 01:00:57,2023-09-29 01:00:57
139467.0,9443806.0,logs (wood),7,16.0,3250.08899999992,9.0,False,29/09/2023 01:01:00,2023-09-29 01:01:00
139467.0,9443806.0,hooker (prostitute),7,16.0,1457.7389999761945,10.0,False,29/09/2023 01:01:02,2023-09-29 01:01:02
139467.0,9443806.0,drop (fall),6,16.0,5605.170999976108,11.0,False,29/09/2023 01:01:07,2023-09-29 01:01:07
139467.0,9443806.0,pride (lions),4,16.0,3650.15300000005,12.0,False,29/09/2023 01:01:11,2023-09-29 01:01:11
139467.0,9443806.0,stall (kiosk),3,16.0,2135.6850000238046,13.0,False,29/09/2023 01:01:13,2023-09-29 01:01:13
