Experiment ID,participant,word,Response,list,Reaction Time,Trial Number,catch_trial,UTC Date and Time,dates
151231.0,9709083.0,rocket (go quickly),3,16.0,37000.09500000001,1.0,False,08/11/2023 17:47:16,2023-11-08 17:47:16
151231.0,9709083.0,select (choose),4,16.0,13538.575999988076,2.0,False,08/11/2023 17:47:30,2023-11-08 17:47:30
151231.0,9709083.0,mass (religious),7,16.0,13038.486000011922,3.0,False,08/11/2023 17:47:43,2023-11-08 17:47:43
151231.0,9709083.0,prick (stab),7,16.0,3170.93599996424,4.0,False,08/11/2023 17:47:46,2023-11-08 17:47:46
151231.0,9709083.0,peer (look),7,16.0,3196.4159999761614,5.0,False,08/11/2023 17:47:49,2023-11-08 17:47:49
151231.0,9709083.0,watch (wrist),7,16.0,2516.524999988076,6.0,False,08/11/2023 17:47:52,2023-11-08 17:47:52
151231.0,9709083.0,club (tool),7,16.0,2307.323999999993,7.0,False,08/11/2023 17:47:54,2023-11-08 17:47:54
151231.0,9709083.0,party (celebration),7,16.0,3445.1150000119237,8.0,False,08/11/2023 17:47:57,2023-11-08 17:47:57
151231.0,9709083.0,text (written work),7,16.0,2827.397999976165,9.0,False,08/11/2023 17:48:00,2023-11-08 17:48:00
151231.0,9709083.0,present (show),7,16.0,3846.856,10.0,False,08/11/2023 17:48:04,2023-11-08 17:48:04
151231.0,9709083.0,groom (bride),7,16.0,2721.770000011922,11.0,False,08/11/2023 17:48:07,2023-11-08 17:48:07
151231.0,9709083.0,cock (bird),7,16.0,2028.9379999642408,12.0,False,08/11/2023 17:48:09,2023-11-08 17:48:09
151231.0,9709083.0,drop (fall),5,16.0,5116.582999999999,13.0,False,08/11/2023 17:48:14,2023-11-08 17:48:14
151231.0,9709083.0,deal (with),1,16.0,2528.680999999997,14.0,False,08/11/2023 17:48:16,2023-11-08 17:48:16
151231.0,9709083.0,fork (road),7,16.0,2099.253000011915,15.0,False,08/11/2023 17:48:18,2023-11-08 17:48:18
151231.0,9709083.0,book (read),7,16.0,3071.7859999642387,16.0,False,08/11/2023 17:48:21,2023-11-08 17:48:21
151231.0,9709083.0,bank (rely),1,16.0,4252.528999999995,17.0,False,08/11/2023 17:48:26,2023-11-08 17:48:26
151231.0,9709083.0,stir (cook),5,16.0,5649.989000000016,18.0,False,08/11/2023 17:48:31,2023-11-08 17:48:31
151231.0,9709083.0,live (not recorded),5,16.0,9794.583999976152,19.0,False,08/11/2023 17:48:41,2023-11-08 17:48:41
151231.0,9709083.0,star (celebrity),7,16.0,2356.742999976152,20.0,False,08/11/2023 17:48:43,2023-11-08 17:48:43
151231.0,9709083.0,hooker (prostitute),7,16.0,2363.9239999642305,21.0,False,08/11/2023 17:48:46,2023-11-08 17:48:46
151231.0,9709083.0,kiwi (fruit),7,16.0,2079.5169999880745,22.0,False,08/11/2023 17:48:48,2023-11-08 17:48:48
151231.0,9709083.0,litter (animal babies),7,16.0,1947.943000011917,23.0,False,08/11/2023 17:48:50,2023-11-08 17:48:50
151231.0,9709083.0,patient (tolerant),1,16.0,2158.528999988077,24.0,False,08/11/2023 17:48:52,2023-11-08 17:48:52
151231.0,9709083.0,pride (lions),7,16.0,1953.73499997615,25.0,False,08/11/2023 17:48:54,2023-11-08 17:48:54
151231.0,9709083.0,tense (verb),1,16.0,2002.9809999642312,26.0,False,08/11/2023 17:48:56,2023-11-08 17:48:56
151231.0,9709083.0,range (outdoors),7,16.0,2890.0579999880865,27.0,False,08/11/2023 17:48:59,2023-11-08 17:48:59
151231.0,9709083.0,nail (finger),7,16.0,1911.7890000119223,28.0,False,08/11/2023 17:49:01,2023-11-08 17:49:01
151231.0,9709083.0,bass (guitar),7,16.0,1850.0200000000184,29.0,False,08/11/2023 17:49:03,2023-11-08 17:49:03
151231.0,9709083.0,couch (express),1,16.0,13439.961000011914,30.0,False,08/11/2023 17:49:16,2023-11-08 17:49:16
151231.0,9709083.0,head (body),7,16.0,2024.018999988068,31.0,False,08/11/2023 17:49:18,2023-11-08 17:49:18
151231.0,9709083.0,process (understand),1,16.0,5343.684000000008,32.0,False,08/11/2023 17:49:23,2023-11-08 17:49:23
151231.0,9709083.0,stall (kiosk),7,16.0,2393.6160000119125,33.0,False,08/11/2023 17:49:26,2023-11-08 17:49:26
151231.0,9709083.0,bat (club),7,16.0,1933.3489999999877,34.0,False,08/11/2023 17:49:28,2023-11-08 17:49:28
151231.0,9709083.0,mad (crazy),1,16.0,2119.117000011931,35.0,False,08/11/2023 17:49:30,2023-11-08 17:49:30
151231.0,9709083.0,boxer (dog),7,16.0,2225.6969999999856,36.0,False,08/11/2023 17:49:32,2023-11-08 17:49:32
151231.0,9709083.0,poach (cook),5,16.0,5648.415000000008,37.0,False,08/11/2023 17:49:38,2023-11-08 17:49:38
151231.0,9709083.0,logs (wood),7,16.0,2056.6820000000007,38.0,False,08/11/2023 17:49:40,2023-11-08 17:49:40
151231.0,9709083.0,tweet (Twitter),4,16.0,4382.651000000013,39.0,False,08/11/2023 17:49:44,2023-11-08 17:49:44
151231.0,9709083.0,sick (ill),1,16.0,1887.5549999642244,40.0,False,08/11/2023 17:49:46,2023-11-08 17:49:46
151231.0,9709083.0,plant (flower),7,16.0,1853.8659999880765,41.0,False,08/11/2023 17:49:48,2023-11-08 17:49:48
151231.0,9709083.0,This is a test; click 1.,1,16.0,1776.3290000119305,42.0,True,08/11/2023 17:49:50,2023-11-08 17:49:50
151231.0,9709083.0,sole (only),4,16.0,3609.202999988076,43.0,False,08/11/2023 17:49:53,2023-11-08 17:49:53
151231.0,9709083.0,cast (plaster bandage),7,16.0,2234.6769999880926,44.0,False,08/11/2023 17:49:55,2023-11-08 17:49:55
151231.0,9709083.0,hold (store),5,16.0,3969.479999976145,45.0,False,08/11/2023 17:49:59,2023-11-08 17:49:59
151231.0,9709083.0,coast (glide),4,16.0,3722.988999964233,46.0,False,08/11/2023 17:50:03,2023-11-08 17:50:03
151231.0,9709083.0,contract (agreement),7,16.0,2656.416999964247,47.0,False,08/11/2023 17:50:06,2023-11-08 17:50:06
151231.0,9709083.0,right (correct),1,16.0,2324.8310000000056,48.0,False,08/11/2023 17:50:08,2023-11-08 17:50:08
151231.0,9709083.0,live (to exist),4,16.0,3510.7659999642347,49.0,False,08/11/2023 17:50:12,2023-11-08 17:50:12
151231.0,9709083.0,speaker (orator),7,16.0,3131.754999964236,50.0,False,08/11/2023 17:50:15,2023-11-08 17:50:15
151231.0,9709083.0,fast (quick),3,16.0,7429.127999964228,51.0,False,08/11/2023 17:50:22,2023-11-08 17:50:22
151231.0,9709083.0,stick (thin piece of wood),7,16.0,2181.5489999880665,52.0,False,08/11/2023 17:50:24,2023-11-08 17:50:24
151231.0,9709092.0,select (choose),6,16.0,18926.04500000298,1.0,False,08/11/2023 17:47:22,2023-11-08 17:47:22
151231.0,9709092.0,tweet (Twitter),4,16.0,8663.633999999998,2.0,False,08/11/2023 17:47:31,2023-11-08 17:47:31
151231.0,9709092.0,nail (finger),5,16.0,3365.4830000000075,3.0,False,08/11/2023 17:47:34,2023-11-08 17:47:34
151231.0,9709092.0,hooker (prostitute),6,16.0,6061.300999997016,4.0,False,08/11/2023 17:47:40,2023-11-08 17:47:40
151231.0,9709092.0,pride (lions),5,16.0,7097.528000000006,5.0,False,08/11/2023 17:47:48,2023-11-08 17:47:48
151231.0,9709092.0,hold (store),5,16.0,3826.355000008938,6.0,False,08/11/2023 17:47:51,2023-11-08 17:47:51
151231.0,9709092.0,groom (bride),7,16.0,5081.329000005957,7.0,False,08/11/2023 17:47:56,2023-11-08 17:47:56
151231.0,9709092.0,mass (religious),3,16.0,4161.599000000002,8.0,False,08/11/2023 17:48:01,2023-11-08 17:48:01
151231.0,9709092.0,club (tool),4,16.0,2679.785999997017,9.0,False,08/11/2023 17:48:03,2023-11-08 17:48:03
151231.0,9709092.0,live (not recorded),4,16.0,1773.444000002979,10.0,False,08/11/2023 17:48:05,2023-11-08 17:48:05
151231.0,9709092.0,stall (kiosk),4,16.0,1766.036000000007,11.0,False,08/11/2023 17:48:07,2023-11-08 17:48:07
151231.0,9709092.0,kiwi (fruit),7,16.0,5361.924000008934,12.0,False,08/11/2023 17:48:12,2023-11-08 17:48:12
151231.0,9709092.0,poach (cook),7,16.0,2504.2800000089337,13.0,False,08/11/2023 17:48:15,2023-11-08 17:48:15
151231.0,9709092.0,head (body),7,16.0,1949.3209999999815,14.0,False,08/11/2023 17:48:17,2023-11-08 17:48:17
151231.0,9709092.0,right (correct),7,16.0,2162.307000005967,15.0,False,08/11/2023 17:48:19,2023-11-08 17:48:19
151231.0,9709092.0,drop (fall),2,16.0,2812.149999999994,16.0,False,08/11/2023 17:48:22,2023-11-08 17:48:22
151231.0,9709092.0,live (to exist),5,16.0,2410.2300000089454,17.0,False,08/11/2023 17:48:24,2023-11-08 17:48:24
151231.0,9709092.0,watch (wrist),4,16.0,2008.5840000089372,18.0,False,08/11/2023 17:48:26,2023-11-08 17:48:26
151231.0,9709092.0,This is a test; click 1.,1,16.0,2663.186000000001,19.0,True,08/11/2023 17:48:29,2023-11-08 17:48:29
151231.0,9709092.0,present (show),6,16.0,3060.599000000002,20.0,False,08/11/2023 17:48:32,2023-11-08 17:48:32
151231.0,9709092.0,couch (express),6,16.0,2615.7530000000115,21.0,False,08/11/2023 17:48:34,2023-11-08 17:48:34
151231.0,9709092.0,boxer (dog),4,16.0,3182.085999999996,22.0,False,08/11/2023 17:48:37,2023-11-08 17:48:37
151231.0,9709092.0,peer (look),4,16.0,2159.325999997018,23.0,False,08/11/2023 17:48:40,2023-11-08 17:48:40
151231.0,9709092.0,party (celebration),7,16.0,2437.773000000001,24.0,False,08/11/2023 17:48:42,2023-11-08 17:48:42
151231.0,9709092.0,fast (quick),7,16.0,2030.3110000000013,25.0,False,08/11/2023 17:48:44,2023-11-08 17:48:44
151231.0,9709092.0,sole (only),4,16.0,2232.5729999999894,26.0,False,08/11/2023 17:48:46,2023-11-08 17:48:46
151231.0,9709092.0,bat (club),4,16.0,2125.418000000005,27.0,False,08/11/2023 17:48:48,2023-11-08 17:48:48
151231.0,9709092.0,text (written work),4,16.0,1590.9180000059569,28.0,False,08/11/2023 17:48:50,2023-11-08 17:48:50
151231.0,9709092.0,bank (rely),5,16.0,2456.841000008935,29.0,False,08/11/2023 17:48:52,2023-11-08 17:48:52
151231.0,9709092.0,rocket (go quickly),6,16.0,2444.894999997021,30.0,False,08/11/2023 17:48:55,2023-11-08 17:48:55
151231.0,9709092.0,mad (crazy),1,16.0,81054.94900000001,31.0,False,08/11/2023 17:50:16,2023-11-08 17:50:16
151231.0,9709092.0,contract (agreement),4,16.0,6557.109999997017,32.0,False,08/11/2023 17:50:22,2023-11-08 17:50:22
151231.0,9709092.0,coast (glide),4,16.0,1866.006000000023,33.0,False,08/11/2023 17:50:24,2023-11-08 17:50:24
151231.0,9709092.0,cast (plaster bandage),4,16.0,1928.85100000893,34.0,False,08/11/2023 17:50:26,2023-11-08 17:50:26
151231.0,9709092.0,prick (stab),4,16.0,3486.8490000089514,35.0,False,08/11/2023 17:50:30,2023-11-08 17:50:30
151231.0,9709092.0,process (understand),6,16.0,6442.053000005952,36.0,False,08/11/2023 17:50:36,2023-11-08 17:50:36
151231.0,9709092.0,range (outdoors),5,16.0,2597.7500000029686,37.0,False,08/11/2023 17:50:39,2023-11-08 17:50:39
151231.0,9709092.0,cock (bird),4,16.0,3620.523000005953,38.0,False,08/11/2023 17:50:42,2023-11-08 17:50:42
151231.0,9709092.0,fork (road),4,16.0,2353.419000002992,39.0,False,08/11/2023 17:50:45,2023-11-08 17:50:45
151231.0,9709092.0,star (celebrity),5,16.0,3081.763000002975,40.0,False,08/11/2023 17:50:48,2023-11-08 17:50:48
151231.0,9709092.0,litter (animal babies),4,16.0,2940.0590000089437,41.0,False,08/11/2023 17:50:51,2023-11-08 17:50:51
151231.0,9709092.0,tense (verb),5,16.0,2165.9260000000068,42.0,False,08/11/2023 17:50:53,2023-11-08 17:50:53
151231.0,9709092.0,deal (with),4,16.0,1982.6290000000156,43.0,False,08/11/2023 17:50:55,2023-11-08 17:50:55
151231.0,9709092.0,logs (wood),5,16.0,2555.4189999999944,44.0,False,08/11/2023 17:50:57,2023-11-08 17:50:57
151231.0,9709092.0,patient (tolerant),4,16.0,3831.9869999999937,45.0,False,08/11/2023 17:51:01,2023-11-08 17:51:01
151231.0,9709092.0,book (read),4,16.0,2068.383000005968,46.0,False,08/11/2023 17:51:03,2023-11-08 17:51:03
151231.0,9709092.0,plant (flower),4,16.0,4526.445000005973,47.0,False,08/11/2023 17:51:08,2023-11-08 17:51:08
151231.0,9709092.0,sick (ill),4,16.0,1897.886000005965,48.0,False,08/11/2023 17:51:10,2023-11-08 17:51:10
151231.0,9709092.0,stir (cook),4,16.0,8459.480000002979,49.0,False,08/11/2023 17:51:18,2023-11-08 17:51:18
151231.0,9709092.0,stick (thin piece of wood),4,16.0,2531.263999999996,50.0,False,08/11/2023 17:51:20,2023-11-08 17:51:20
151231.0,9709092.0,bass (guitar),4,16.0,1814.6460000029765,51.0,False,08/11/2023 17:51:22,2023-11-08 17:51:22
151231.0,9709092.0,speaker (orator),5,16.0,2364.788000002969,52.0,False,08/11/2023 17:51:25,2023-11-08 17:51:25
151231.0,9709093.0,range (outdoors),5,16.0,15825.868999999995,1.0,False,08/11/2023 17:47:25,2023-11-08 17:47:25
151231.0,9709093.0,peer (look),6,16.0,3122.6389998569502,2.0,False,08/11/2023 17:47:28,2023-11-08 17:47:28
151231.0,9709093.0,present (show),6,16.0,3284.620999999999,3.0,False,08/11/2023 17:47:31,2023-11-08 17:47:31
151231.0,9709093.0,hold (store),6,16.0,3047.3589999523174,4.0,False,08/11/2023 17:47:34,2023-11-08 17:47:34
151231.0,9709093.0,fork (road),6,16.0,2631.831000000002,5.0,False,08/11/2023 17:47:37,2023-11-08 17:47:37
151231.0,9709093.0,book (read),6,16.0,5690.834999952316,6.0,False,08/11/2023 17:47:43,2023-11-08 17:47:43
151231.0,9709093.0,plant (flower),6,16.0,3486.1270000000004,7.0,False,08/11/2023 17:47:46,2023-11-08 17:47:46
151231.0,9709093.0,mass (religious),3,16.0,6020.565999999992,8.0,False,08/11/2023 17:47:52,2023-11-08 17:47:52
151231.0,9709093.0,prick (stab),6,16.0,2117.909999999996,9.0,False,08/11/2023 17:47:54,2023-11-08 17:47:54
151231.0,9709093.0,text (written work),2,16.0,3059.800000000003,10.0,False,08/11/2023 17:47:57,2023-11-08 17:47:57
151231.0,9709093.0,logs (wood),7,16.0,2452.51599990463,11.0,False,08/11/2023 17:48:00,2023-11-08 17:48:00
151231.0,9709093.0,rocket (go quickly),3,16.0,2597.157999999996,12.0,False,08/11/2023 17:48:02,2023-11-08 17:48:02
151231.0,9709093.0,couch (express),2,16.0,4516.984999904635,13.0,False,08/11/2023 17:48:07,2023-11-08 17:48:07
151231.0,9709093.0,drop (fall),3,16.0,2680.618999999999,14.0,False,08/11/2023 17:48:10,2023-11-08 17:48:10
151231.0,9709093.0,groom (bride),6,16.0,4548.516000000003,15.0,False,08/11/2023 17:48:14,2023-11-08 17:48:14
151231.0,9709093.0,sick (ill),2,16.0,1849.6469999523104,16.0,False,08/11/2023 17:48:16,2023-11-08 17:48:16
151231.0,9709093.0,head (body),6,16.0,2548.5830000000133,17.0,False,08/11/2023 17:48:19,2023-11-08 17:48:19
151231.0,9709093.0,patient (tolerant),1,16.0,2808.173999904626,18.0,False,08/11/2023 17:48:21,2023-11-08 17:48:21
151231.0,9709093.0,stick (thin piece of wood),7,16.0,1916.3989999999903,19.0,False,08/11/2023 17:48:23,2023-11-08 17:48:23
151231.0,9709093.0,fast (quick),1,16.0,1979.423999999999,20.0,False,08/11/2023 17:48:25,2023-11-08 17:48:25
151231.0,9709093.0,kiwi (fruit),7,16.0,2394.736999904635,21.0,False,08/11/2023 17:48:28,2023-11-08 17:48:28
151231.0,9709093.0,watch (wrist),7,16.0,3270.732000000018,22.0,False,08/11/2023 17:48:31,2023-11-08 17:48:31
151231.0,9709093.0,bat (club),7,16.0,1610.0589999999938,23.0,False,08/11/2023 17:48:32,2023-11-08 17:48:32
151231.0,9709093.0,right (correct),2,16.0,1810.8350000000064,24.0,False,08/11/2023 17:48:34,2023-11-08 17:48:34
151231.0,9709093.0,bank (rely),1,16.0,3145.9170000000013,25.0,False,08/11/2023 17:48:37,2023-11-08 17:48:37
151231.0,9709093.0,live (to exist),2,16.0,2322.3679998569423,26.0,False,08/11/2023 17:48:40,2023-11-08 17:48:40
151231.0,9709093.0,bass (guitar),6,16.0,2318.434999904639,27.0,False,08/11/2023 17:48:42,2023-11-08 17:48:42
151231.0,9709093.0,stall (kiosk),6,16.0,1583.0800000000015,28.0,False,08/11/2023 17:48:44,2023-11-08 17:48:44
151231.0,9709093.0,hooker (prostitute),6,16.0,2791.653999999995,29.0,False,08/11/2023 17:48:46,2023-11-08 17:48:46
151231.0,9709093.0,mad (crazy),1,16.0,2687.3259999999864,30.0,False,08/11/2023 17:48:49,2023-11-08 17:48:49
151231.0,9709093.0,select (choose),1,16.0,2113.662999856955,31.0,False,08/11/2023 17:48:51,2023-11-08 17:48:51
151231.0,9709093.0,sole (only),1,16.0,2756.975000000006,32.0,False,08/11/2023 17:48:54,2023-11-08 17:48:54
151231.0,9709093.0,live (not recorded),1,16.0,2503.7839999046264,33.0,False,08/11/2023 17:48:56,2023-11-08 17:48:56
151231.0,9709093.0,party (celebration),3,16.0,3041.481,34.0,False,08/11/2023 17:49:00,2023-11-08 17:49:00
151231.0,9709093.0,star (celebrity),6,16.0,3079.298999904626,35.0,False,08/11/2023 17:49:03,2023-11-08 17:49:03
151231.0,9709093.0,deal (with),1,16.0,4208.223000000013,36.0,False,08/11/2023 17:49:07,2023-11-08 17:49:07
151231.0,9709093.0,tweet (Twitter),3,16.0,2770.7370000000083,37.0,False,08/11/2023 17:49:10,2023-11-08 17:49:10
151231.0,9709093.0,contract (agreement),5,16.0,2290.332999904625,38.0,False,08/11/2023 17:49:12,2023-11-08 17:49:12
151231.0,9709093.0,tense (verb),1,16.0,4715.047000000006,39.0,False,08/11/2023 17:49:17,2023-11-08 17:49:17
151231.0,9709093.0,process (understand),2,16.0,2394.4059999046294,40.0,False,08/11/2023 17:49:19,2023-11-08 17:49:19
151231.0,9709093.0,club (tool),7,16.0,1458.2540000000154,41.0,False,08/11/2023 17:49:20,2023-11-08 17:49:20
151231.0,9709093.0,speaker (orator),6,16.0,2582.347999809252,42.0,False,08/11/2023 17:49:23,2023-11-08 17:49:23
151231.0,9709093.0,cock (bird),6,16.0,2032.7079998569388,43.0,False,08/11/2023 17:49:25,2023-11-08 17:49:25
151231.0,9709093.0,This is a test; click 1.,1,16.0,1790.466999952303,44.0,True,08/11/2023 17:49:27,2023-11-08 17:49:27
151231.0,9709093.0,pride (lions),6,16.0,2018.2539999523144,45.0,False,08/11/2023 17:49:29,2023-11-08 17:49:29
151231.0,9709093.0,litter (animal babies),5,16.0,1985.999999999971,46.0,False,08/11/2023 17:49:31,2023-11-08 17:49:31
151231.0,9709093.0,cast (plaster bandage),6,16.0,2170.338999856962,47.0,False,08/11/2023 17:49:33,2023-11-08 17:49:33
151231.0,9709093.0,boxer (dog),6,16.0,2413.083999809256,48.0,False,08/11/2023 17:49:35,2023-11-08 17:49:35
151231.0,9709093.0,coast (glide),3,16.0,3877.426999809279,49.0,False,08/11/2023 17:49:39,2023-11-08 17:49:39
151231.0,9709093.0,poach (cook),2,16.0,2909.783000000025,50.0,False,08/11/2023 17:49:42,2023-11-08 17:49:42
151231.0,9709093.0,stir (cook),2,16.0,2434.481999999989,51.0,False,08/11/2023 17:49:45,2023-11-08 17:49:45
151231.0,9709093.0,nail (finger),6,16.0,2226.597999999998,52.0,False,08/11/2023 17:49:47,2023-11-08 17:49:47
151231.0,9709102.0,sole (only),5,16.0,7136.708999952316,1.0,False,08/11/2023 17:47:49,2023-11-08 17:47:49
151231.0,9709102.0,fork (road),6,16.0,7579.118000023842,2.0,False,08/11/2023 17:47:56,2023-11-08 17:47:56
151231.0,9709102.0,plant (flower),6,16.0,2241.894,3.0,False,08/11/2023 17:47:59,2023-11-08 17:47:59
151231.0,9709102.0,hold (store),4,16.0,3142.495999999999,4.0,False,08/11/2023 17:48:02,2023-11-08 17:48:02
151231.0,9709102.0,coast (glide),3,16.0,3147.892000023843,5.0,False,08/11/2023 17:48:05,2023-11-08 17:48:05
151231.0,9709102.0,tense (verb),2,16.0,2676.828999952315,6.0,False,08/11/2023 17:48:08,2023-11-08 17:48:08
151231.0,9709102.0,deal (with),2,16.0,5017.869999999999,7.0,False,08/11/2023 17:48:13,2023-11-08 17:48:13
151231.0,9709102.0,cock (bird),6,16.0,2885.9529999523147,8.0,False,08/11/2023 17:48:15,2023-11-08 17:48:15
151231.0,9709102.0,fast (quick),3,16.0,2056.76299995232,9.0,False,08/11/2023 17:48:18,2023-11-08 17:48:18
151231.0,9709102.0,mass (religious),4,16.0,2284.699999999997,10.0,False,08/11/2023 17:48:20,2023-11-08 17:48:20
